fecha,mes,semana,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,mujer,avg_vel_mujer,hombre,avg_vel_hombre,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup,avg_vel_pickup,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus
16/09/2021,Septiembre,38,jueves,22,26,3,0,0,3,5,23,5,2,45,5,45,402,36,391,65,10,59,1,55,0,0,13,53
16/09/2021,Septiembre,38,jueves,23,8,3,0,0,5,5,3,5,0,0,0,0,39,26,37,65,2,65,0,0,0,0,0,0
17/09/2021,Septiembre,38,viernes,5,9,12,0,0,1,5,8,30,3,35,5,37,57,29,50,50,5,53,0,0,2,40,6,48
17/09/2021,Septiembre,38,viernes,6,30,6,0,0,5,5,25,12,7,24,3,35,230,40,211,57,10,45,3,45,6,55,17,51
17/09/2021,Septiembre,38,viernes,7,108,6,0,0,12,10,96,8,28,35,15,43,1149,52,1090,68,40,65,4,73,15,56,30,50
17/09/2021,Septiembre,38,viernes,8,49,5,0,0,9,5,40,9,30,32,20,58,1230,50,1104,68,86,65,18,65,22,53,40,55
17/09/2021,Septiembre,38,viernes,9,68,4,0,0,10,5,58,7,17,33,20,56,1345,51,1172,68,83,66,26,67,64,55,31,57
17/09/2021,Septiembre,38,viernes,10,29,5,0,0,7,6,22,8,2,30,36,49,1394,49,1218,69,101,61,31,64,44,51,26,53
17/09/2021,Septiembre,38,viernes,11,22,4,0,0,6,5,16,8,4,23,19,46,1453,53,1274,75,100,65,37,68,42,55,20,62
17/09/2021,Septiembre,38,viernes,12,34,4,0,0,4,5,30,8,0,0,58,70,2473,51,2103,74,219,66,71,61,80,55,38,67
17/09/2021,Septiembre,38,viernes,13,64,5,0,0,23,7,41,8,6,50,118,60,3344,54,2908,76,255,67,75,68,106,59,48,67
17/09/2021,Septiembre,38,viernes,14,73,4,0,0,24,5,49,7,6,18,130,51,3442,55,3076,78,226,69,50,71,90,59,36,63
17/09/2021,Septiembre,38,viernes,15,66,11,2,15,15,9,49,8,10,33,75,46,2423,54,2104,77,179,68,49,66,91,57,26,67
17/09/2021,Septiembre,38,viernes,16,79,5,3,2,31,7,45,7,12,38,86,51,3337,50,2932,71,257,63,75,63,73,54,53,59
17/09/2021,Septiembre,38,viernes,17,116,7,3,6,30,7,84,8,17,25,104,44,3456,50,3018,68,299,63,83,63,56,58,53,60
17/09/2021,Septiembre,38,viernes,18,97,6,2,3,34,7,61,8,18,30,112,45,3582,51,3246,69,242,63,56,62,38,60,66,59
17/09/2021,Septiembre,38,viernes,19,150,9,2,15,44,5,104,8,4,45,66,60,2389,54,2269,71,97,69,15,68,8,60,29,59
17/09/2021,Septiembre,38,viernes,20,69,6,2,5,28,5,39,9,6,35,23,42,2970,43,2844,59,98,58,12,49,16,50,52,50
17/09/2021,Septiembre,38,viernes,21,74,9,4,5,22,6,48,16,6,52,15,42,1961,47,1891,59,60,60,5,59,5,55,36,51
17/09/2021,Septiembre,38,viernes,22,101,7,2,5,28,5,71,10,3,55,30,42,1257,43,1208,60,32,53,6,53,11,49,25,54
17/09/2021,Septiembre,38,viernes,23,4,3,0,0,2,5,2,5,0,0,2,65,110,12,110,60,0,0,0,0,0,0,2,45
18/09/2021,Septiembre,38,sábado,5,5,2,0,0,0,0,5,5,2,30,3,35,49,34,45,44,3,52,0,0,1,75,7,51
18/09/2021,Septiembre,38,sábado,6,33,10,0,0,4,20,29,10,4,30,6,27,148,31,138,56,7,51,0,0,3,48,11,52
18/09/2021,Septiembre,38,sábado,7,137,8,1,5,16,8,120,11,23,29,14,44,283,45,255,60,20,57,3,62,5,47,30,50
18/09/2021,Septiembre,38,sábado,8,60,6,1,5,14,5,45,8,39,33,15,51,605,44,526,61,46,58,17,51,16,48,29,53
18/09/2021,Septiembre,38,sábado,9,57,4,0,0,10,5,47,7,40,32,22,56,867,50,737,66,81,64,10,67,39,53,22,55
18/09/2021,Septiembre,38,sábado,10,40,5,0,0,7,5,33,10,34,32,16,48,1036,50,892,69,83,67,26,60,35,53,20,53
18/09/2021,Septiembre,38,sábado,11,25,4,0,0,7,6,18,6,15,30,18,42,1096,54,958,73,76,72,29,69,33,57,21,64
18/09/2021,Septiembre,38,sábado,12,49,7,2,5,20,5,27,10,27,38,64,71,2584,49,2278,72,179,63,60,58,67,52,41,62
18/09/2021,Septiembre,38,sábado,13,161,6,2,5,36,6,123,8,6,15,162,53,3177,53,2849,74,225,70,46,63,57,59,39,67
18/09/2021,Septiembre,38,sábado,14,34,4,0,0,8,5,26,8,10,37,209,49,2861,55,2597,75,164,70,63,68,37,64,46,65
18/09/2021,Septiembre,38,sábado,15,58,4,0,0,22,5,36,7,17,40,149,50,2345,52,2150,74,130,69,32,61,33,56,52,61
18/09/2021,Septiembre,38,sábado,16,76,5,2,5,25,5,49,5,18,52,110,56,2035,51,1886,74,98,64,27,68,24,50,57,59
18/09/2021,Septiembre,38,sábado,17,66,4,0,0,20,6,46,7,4,40,108,50,2059,50,1951,75,98,72,4,38,6,65,47,56
18/09/2021,Septiembre,38,sábado,18,61,5,2,5,29,5,30,5,3,25,42,47,1020,54,987,76,22,72,4,65,7,56,28,55
18/09/2021,Septiembre,38,sábado,19,102,6,7,5,53,6,42,7,3,55,106,72,1676,50,1609,69,48,61,6,73,13,45,42,54
18/09/2021,Septiembre,38,sábado,20,126,6,2,5,36,7,88,6,4,48,31,55,2207,45,2128,61,55,56,9,63,15,46,32,48
18/09/2021,Septiembre,38,sábado,21,140,6,1,5,53,5,86,9,11,47,29,45,1573,47,1526,60,37,63,4,55,6,55,26,52
18/09/2021,Septiembre,38,sábado,22,93,6,2,5,29,5,62,7,5,29,17,50,1142,47,1106,60,28,58,6,62,2,55,17,53
18/09/2021,Septiembre,38,sábado,23,6,2,0,0,0,0,6,5,0,0,2,35,73,25,72,61,1,65,0,0,0,0,2,45
19/09/2021,Septiembre,38,domingo,5,2,3,0,0,1,5,1,5,3,18,1,45,62,21,59,52,3,52,0,0,0,0,0,0
19/09/2021,Septiembre,38,domingo,6,25,6,0,0,2,10,23,8,2,25,2,40,107,40,100,52,4,50,1,55,2,45,5,47
19/09/2021,Septiembre,38,domingo,7,48,8,1,5,12,11,35,9,12,28,8,45,146,40,130,57,10,53,2,55,4,35,19,46
19/09/2021,Septiembre,38,domingo,8,47,6,0,0,10,7,37,11,48,27,5,47,185,36,164,50,15,52,1,35,5,41,12,43
19/09/2021,Septiembre,38,domingo,9,116,8,1,5,15,8,100,12,89,20,17,40,270,41,248,54,7,59,4,48,11,42,13,52
19/09/2021,Septiembre,38,domingo,10,88,7,0,0,19,9,69,13,105,19,15,41,391,40,360,57,21,52,8,53,2,40,12,51
19/09/2021,Septiembre,38,domingo,11,84,10,4,15,30,7,50,9,131,17,34,43,466,44,423,60,33,59,6,52,4,50,10,52
19/09/2021,Septiembre,38,domingo,12,23,5,0,0,6,7,17,8,70,25,50,51,633,44,595,57,26,54,9,49,3,58,12,48
19/09/2021,Septiembre,38,domingo,13,30,6,1,5,5,7,24,7,3,38,80,56,859,49,804,66,38,65,8,60,9,52,12,53
19/09/2021,Septiembre,38,domingo,14,19,5,0,0,6,7,13,7,9,38,96,47,935,53,884,73,41,71,6,67,4,55,14,52
19/09/2021,Septiembre,38,domingo,15,19,4,0,0,8,8,11,5,8,51,74,49,744,47,706,72,28,63,7,59,3,42,13,57
19/09/2021,Septiembre,38,domingo,16,31,6,1,5,6,8,24,6,3,45,65,64,792,55,745,74,39,70,6,73,2,60,11,56
19/09/2021,Septiembre,38,domingo,17,44,5,3,5,20,5,21,5,5,39,40,57,939,52,898,78,32,66,5,81,4,35,15,51
19/09/2021,Septiembre,38,domingo,18,40,4,0,0,14,6,26,6,9,36,46,51,937,53,900,78,32,74,1,65,4,50,14,54
19/09/2021,Septiembre,38,domingo,19,118,6,6,5,54,5,58,8,4,58,126,60,1472,48,1428,71,30,67,6,62,8,40,38,54
19/09/2021,Septiembre,38,domingo,20,115,7,3,5,51,8,61,7,3,52,46,48,1397,47,1342,63,42,64,9,55,4,55,25,58
19/09/2021,Septiembre,38,domingo,21,156,5,0,0,68,6,88,8,5,39,35,40,1292,51,1237,62,43,63,10,64,2,65,21,52
19/09/2021,Septiembre,38,domingo,22,64,5,2,5,16,5,46,6,2,35,17,40,1071,49,1047,63,14,68,6,62,4,55,18,56
19/09/2021,Septiembre,38,domingo,23,8,3,0,0,2,5,6,5,0,0,2,35,58,24,56,66,2,55,0,0,0,0,0,0
20/09/2021,Septiembre,39,lunes,5,9,7,0,0,2,10,7,12,3,28,0,0,42,31,39,48,2,50,0,0,1,55,10,54
20/09/2021,Septiembre,39,lunes,6,55,5,0,0,8,6,47,10,3,25,8,44,285,37,275,61,5,41,2,30,3,52,15,56
20/09/2021,Septiembre,39,lunes,7,94,4,0,0,12,6,82,8,11,34,5,51,1900,44,1821,59,57,60,6,48,16,53,39,43
20/09/2021,Septiembre,39,lunes,8,67,4,0,0,18,6,49,7,13,40,14,57,1971,46,1809,64,105,61,22,57,35,51,35,50
20/09/2021,Septiembre,39,lunes,9,48,6,0,0,13,9,35,8,10,38,14,47,1898,48,1720,67,98,60,25,61,55,52,29,56
20/09/2021,Septiembre,39,lunes,10,18,3,0,0,2,5,16,5,1,25,19,44,1229,49,1057,68,99,62,38,61,35,53,31,57
20/09/2021,Septiembre,39,lunes,11,16,6,1,5,5,7,10,6,2,20,25,44,1544,48,1331,67,124,60,45,61,44,53,22,55
20/09/2021,Septiembre,39,lunes,12,28,8,0,0,3,15,25,10,3,25,54,65,3165,51,2812,66,190,65,76,67,87,55,46,57
20/09/2021,Septiembre,39,lunes,13,73,5,0,0,19,5,54,9,10,35,78,55,3278,52,2913,71,228,64,58,70,79,57,38,54
20/09/2021,Septiembre,39,lunes,14,46,6,0,0,3,8,43,11,11,37,79,51,3402,53,3011,76,220,69,79,65,92,53,38,62
20/09/2021,Septiembre,39,lunes,15,36,7,2,5,17,6,17,10,5,37,54,48,3566,53,3188,75,236,63,62,66,80,60,40,57
20/09/2021,Septiembre,39,lunes,16,52,4,0,0,19,5,33,8,24,40,70,56,3723,52,3358,73,236,66,58,63,71,58,47,59
20/09/2021,Septiembre,39,lunes,17,80,5,0,0,22,8,58,7,17,37,73,50,3901,53,3533,73,242,68,70,64,56,60,46,59
20/09/2021,Septiembre,39,lunes,18,116,5,0,0,19,8,97,8,21,32,74,47,4152,53,3875,74,204,68,49,71,24,53,48,61
20/09/2021,Septiembre,39,lunes,19,190,6,3,5,52,5,135,7,11,40,70,54,3695,50,3464,70,174,66,41,65,16,48,56,55
20/09/2021,Septiembre,39,lunes,20,98,5,0,0,25,7,73,8,12,38,10,47,2361,44,2267,61,60,57,16,56,18,48,41,53
20/09/2021,Septiembre,39,lunes,21,49,7,2,5,22,6,25,9,2,45,6,48,750,49,718,61,23,61,6,62,3,62,17,55
20/09/2021,Septiembre,39,lunes,22,51,4,0,0,7,5,44,6,1,25,7,44,448,42,439,64,8,70,1,75,0,0,11,53
20/09/2021,Septiembre,39,lunes,23,4,3,0,0,3,5,1,5,0,0,0,0,28,13,28,64,0,0,0,0,0,0,1,45
21/09/2021,Septiembre,39,martes,5,10,7,0,0,3,8,7,14,3,22,3,32,57,38,54,46,1,45,1,55,1,45,9,52
21/09/2021,Septiembre,39,martes,6,68,10,3,12,10,7,55,13,5,35,7,32,278,42,266,61,7,59,1,45,4,45,14,53
21/09/2021,Septiembre,39,martes,7,110,6,0,0,15,9,95,8,31,35,14,45,1935,45,1845,59,70,60,7,55,13,50,36,48
21/09/2021,Septiembre,39,martes,8,71,5,0,0,23,8,48,6,47,32,13,60,1786,49,1619,68,103,65,23,62,41,52,36,54
21/09/2021,Septiembre,39,martes,9,52,4,0,0,13,5,39,7,16,34,27,51,1438,49,1233,68,110,63,26,64,69,53,32,57
21/09/2021,Septiembre,39,martes,10,22,4,0,0,6,7,16,6,4,35,12,45,1556,49,1341,69,115,61,48,63,52,53,31,56
21/09/2021,Septiembre,39,martes,11,25,4,0,0,4,8,21,6,2,20,20,44,2027,50,1830,71,109,66,44,61,44,52,23,57
21/09/2021,Septiembre,39,martes,12,18,5,0,0,4,8,14,6,4,38,31,61,1710,50,1528,68,101,62,36,61,45,58,26,57
21/09/2021,Septiembre,39,martes,13,21,5,0,0,6,10,15,6,2,60,51,58,1704,54,1518,73,106,71,30,70,50,55,19,59
21/09/2021,Septiembre,39,martes,14,16,4,0,0,2,5,14,7,4,43,37,50,1846,55,1653,77,105,69,41,71,47,56,21,64
21/09/2021,Septiembre,39,martes,15,28,5,0,0,11,7,17,9,4,43,39,57,1706,53,1512,76,113,69,36,61,45,59,23,58
21/09/2021,Septiembre,39,martes,16,39,5,0,0,16,7,23,7,6,53,26,57,1709,55,1522,77,131,70,26,73,30,57,25,65
21/09/2021,Septiembre,39,martes,17,43,4,0,0,10,6,33,7,12,30,39,47,2002,53,1784,76,142,66,46,68,30,56,34,54
21/09/2021,Septiembre,39,martes,18,75,7,1,5,20,8,54,8,9,31,47,48,2219,52,2031,74,128,68,43,68,17,53,32,66
21/09/2021,Septiembre,39,martes,19,96,7,7,6,30,5,59,10,8,35,31,57,2004,53,1883,73,90,69,17,70,14,54,24,65
21/09/2021,Septiembre,39,martes,20,83,8,1,5,35,7,47,13,4,33,6,57,1344,47,1295,63,29,63,10,58,10,52,23,52
21/09/2021,Septiembre,39,martes,21,24,5,0,0,6,7,18,9,1,5,12,45,809,45,769,62,38,61,1,55,1,45,22,53
21/09/2021,Septiembre,39,martes,22,29,4,0,0,5,5,24,7,0,0,6,28,524,37,499,64,21,65,0,0,4,55,16,53
21/09/2021,Septiembre,39,martes,23,0,0,0,0,0,0,0,0,0,0,0,0,38,10,38,52,0,0,0,0,0,0,3,22
22/09/2021,Septiembre,39,miércoles,5,11,3,0,0,5,5,6,5,2,15,1,25,54,35,49,44,3,52,1,25,1,55,8,49
22/09/2021,Septiembre,39,miércoles,6,31,5,0,0,5,5,26,10,0,0,0,0,203,36,193,49,7,42,1,35,2,55,24,49
22/09/2021,Septiembre,39,miércoles,7,69,5,0,0,14,9,55,7,2,10,0,0,1909,39,1831,47,56,52,6,55,16,40,48,40
22/09/2021,Septiembre,39,miércoles,8,32,6,1,5,9,7,22,6,5,21,7,55,1517,50,1391,69,93,61,17,61,16,61,35,53
22/09/2021,Septiembre,39,miércoles,9,39,5,0,0,10,8,29,7,6,22,14,51,1465,56,1255,76,147,68,28,74,35,61,36,60
22/09/2021,Septiembre,39,miércoles,10,17,4,0,0,8,8,9,5,1,35,4,33,1497,51,1314,71,105,60,35,67,43,56,33,55
22/09/2021,Septiembre,39,miércoles,11,42,4,0,0,12,5,30,6,1,65,9,65,1940,49,1778,70,96,65,29,63,37,49,25,48
22/09/2021,Septiembre,39,miércoles,12,57,6,2,5,16,6,39,7,2,45,14,51,2764,53,2414,71,209,64,57,70,84,59,39,59
22/09/2021,Septiembre,39,miércoles,13,73,7,3,5,20,7,50,8,5,29,49,48,3289,55,2898,75,252,70,75,68,64,60,36,64
22/09/2021,Septiembre,39,miércoles,14,39,6,0,0,9,11,30,9,5,51,81,53,3776,53,3428,74,218,70,64,64,66,57,46,63
22/09/2021,Septiembre,39,miércoles,15,45,5,0,0,22,6,23,8,11,38,63,51,3475,52,3106,75,188,65,72,63,109,57,45,57
22/09/2021,Septiembre,39,miércoles,16,49,5,0,0,17,7,32,8,16,39,52,59,3469,54,3133,76,197,69,58,67,81,57,42,61
22/09/2021,Septiembre,39,miércoles,17,102,6,0,0,30,9,72,9,34,38,60,60,3944,53,3534,73,281,65,74,65,55,60,41,60
22/09/2021,Septiembre,39,miércoles,18,95,6,2,5,19,5,74,9,8,44,67,47,4352,53,4053,74,207,68,59,69,33,55,91,58
22/09/2021,Septiembre,39,miércoles,19,122,7,1,5,43,6,78,11,28,38,71,55,3777,52,3563,70,168,67,32,63,14,61,54,55
22/09/2021,Septiembre,39,miércoles,20,114,10,4,13,21,7,89,9,5,35,20,47,2399,44,2275,60,79,61,23,52,22,48,48,52
22/09/2021,Septiembre,39,miércoles,21,100,5,3,5,35,5,62,6,4,43,22,45,1435,46,1395,61,27,58,7,61,6,48,37,48
22/09/2021,Septiembre,39,miércoles,22,68,6,1,5,30,6,37,7,3,25,7,34,932,43,910,61,15,60,3,45,4,48,33,50
22/09/2021,Septiembre,39,miércoles,23,7,5,1,5,2,5,4,5,0,0,2,30,83,50,77,63,2,75,2,55,2,55,3,42
23/09/2021,Septiembre,39,jueves,5,12,5,0,0,2,5,10,11,5,25,3,28,83,32,77,47,4,50,2,65,0,0,15,42
23/09/2021,Septiembre,39,jueves,6,43,8,1,5,6,7,36,13,20,32,10,45,269,46,252,58,8,55,3,58,6,57,18,47
23/09/2021,Septiembre,39,jueves,7,98,7,3,5,11,9,84,8,37,34,16,50,1838,42,1767,59,53,61,4,40,14,49,33,47
23/09/2021,Septiembre,39,jueves,8,56,4,0,0,11,5,45,7,22,30,15,56,1564,47,1431,63,79,61,22,59,32,52,34,51
23/09/2021,Septiembre,39,jueves,9,78,4,1,1,16,5,61,7,21,28,29,43,1780,46,1529,63,168,58,29,60,53,50,43,53
23/09/2021,Septiembre,39,jueves,10,40,5,0,3,9,7,30,6,11,28,27,41,1659,44,1423,61,158,55,28,55,51,47,36,52
23/09/2021,Septiembre,39,jueves,11,40,4,0,1,13,6,27,7,6,25,27,42,1669,44,1465,62,133,58,29,55,44,48,26,52
23/09/2021,Septiembre,39,jueves,12,84,4,0,0,16,5,68,6,8,28,46,57,2562,52,2231,69,207,65,72,69,52,56,36,59
23/09/2021,Septiembre,39,jueves,13,95,4,0,0,7,5,88,7,6,12,80,48,3580,52,3181,72,218,67,91,66,90,53,33,60
23/09/2021,Septiembre,39,jueves,14,67,4,0,0,2,5,65,6,10,31,96,44,3902,53,3517,73,218,70,67,64,100,57,46,56
23/09/2021,Septiembre,39,jueves,15,46,5,0,0,23,8,23,8,8,43,76,43,3477,53,3124,75,186,67,85,65,82,60,48,59
23/09/2021,Septiembre,39,jueves,16,46,5,0,0,20,7,26,9,9,35,54,55,2450,53,2219,75,130,67,53,64,48,58,33,62
23/09/2021,Septiembre,39,jueves,17,45,7,2,5,10,9,33,6,19,28,36,43,2010,54,1815,73,124,68,31,67,40,60,21,55
23/09/2021,Septiembre,39,jueves,18,65,7,1,5,22,5,42,11,16,34,46,47,2216,52,2061,72,105,68,33,66,17,53,36,62
23/09/2021,Septiembre,39,jueves,19,116,6,0,0,24,7,92,10,10,46,49,55,3382,50,3191,69,140,65,32,73,19,44,45,55
23/09/2021,Septiembre,39,jueves,20,121,7,4,5,20,5,97,12,2,45,17,48,2868,46,2725,61,105,59,15,61,23,47,57,55
23/09/2021,Septiembre,39,jueves,21,102,6,4,5,44,5,54,7,10,37,21,42,1589,44,1527,61,42,59,5,49,15,48,40,50
23/09/2021,Septiembre,39,jueves,22,61,6,2,5,16,5,43,7,6,42,17,47,1062,54,1029,63,25,63,4,83,4,60,28,49
23/09/2021,Septiembre,39,jueves,23,6,10,0,0,2,5,4,25,0,0,2,35,84,34,78,67,4,60,0,0,2,45,0,0
24/09/2021,Septiembre,39,viernes,5,14,5,0,0,0,0,14,14,3,28,6,42,76,35,74,54,1,55,0,0,1,65,15,43
24/09/2021,Septiembre,39,viernes,6,46,4,0,0,9,5,37,8,2,30,5,43,252,43,233,62,7,56,4,55,8,44,34,47
24/09/2021,Septiembre,39,viernes,7,99,7,1,5,4,8,94,9,24,31,9,46,1697,45,1634,61,38,67,6,47,19,52,42,52
24/09/2021,Septiembre,39,viernes,8,64,5,0,0,14,6,50,9,24,36,15,58,1480,49,1347,66,77,65,20,59,36,54,35,52
24/09/2021,Septiembre,39,viernes,9,75,5,0,0,12,6,63,8,10,33,22,52,1398,50,1228,68,91,65,21,61,58,53,34,59
24/09/2021,Septiembre,39,viernes,10,37,4,0,0,5,5,32,7,5,29,23,42,1563,51,1354,70,124,66,38,65,47,52,27,60
24/09/2021,Septiembre,39,viernes,11,20,7,2,10,5,5,13,6,3,28,20,51,1866,50,1670,70,107,61,46,60,43,58,21,55
24/09/2021,Septiembre,39,viernes,12,25,5,0,0,12,7,13,9,1,55,42,61,1710,50,1498,69,111,65,51,61,50,56,25,60
24/09/2021,Septiembre,39,viernes,13,25,5,0,0,4,5,21,9,2,50,64,51,1765,52,1579,74,114,66,40,59,32,61,18,64
24/09/2021,Septiembre,39,viernes,14,26,4,0,0,7,5,19,8,3,35,69,50,1991,53,1799,76,105,67,36,63,51,59,22,62
24/09/2021,Septiembre,39,viernes,15,30,5,0,0,12,8,18,8,4,63,63,56,1641,55,1425,76,122,70,36,69,58,61,20,63
24/09/2021,Septiembre,39,viernes,16,41,4,0,0,19,5,22,7,7,39,48,55,1929,53,1722,74,128,67,34,67,45,56,24,58
24/09/2021,Septiembre,39,viernes,17,47,7,4,5,17,7,26,9,12,33,41,57,1878,49,1672,70,140,65,32,54,34,55,29,56
24/09/2021,Septiembre,39,viernes,18,50,7,1,5,17,6,32,11,8,33,48,51,1993,52,1813,72,134,68,26,63,20,58,41,54
24/09/2021,Septiembre,39,viernes,19,81,7,1,5,28,6,52,11,4,48,51,56,2100,50,1990,69,75,65,23,59,12,58,27,60
24/09/2021,Septiembre,39,viernes,20,33,5,0,0,10,6,23,8,0,0,7,48,1622,44,1562,59,42,56,9,59,9,45,24,50
24/09/2021,Septiembre,39,viernes,21,65,6,1,5,17,6,47,7,2,15,12,43,1081,41,1045,60,31,60,3,55,2,30,19,50
24/09/2021,Septiembre,39,viernes,22,40,4,0,0,19,5,21,8,2,50,14,46,662,41,643,61,14,61,4,48,1,35,15,51
24/09/2021,Septiembre,39,viernes,23,0,0,0,0,0,0,0,0,1,55,2,40,55,13,55,64,0,0,0,0,0,0,1,65
25/09/2021,Septiembre,39,sábado,5,4,2,0,0,0,0,4,5,0,0,2,30,79,33,77,53,1,55,0,0,1,55,5,49
25/09/2021,Septiembre,39,sábado,6,29,4,0,0,4,5,25,7,4,30,5,33,128,32,114,55,9,55,0,0,5,49,15,48
25/09/2021,Septiembre,39,sábado,7,110,13,2,20,14,9,94,11,23,31,16,50,342,46,300,63,32,63,1,55,9,51,27,50
25/09/2021,Septiembre,39,sábado,8,54,6,0,0,20,8,34,11,31,33,19,57,702,53,591,72,80,67,10,73,21,52,26,58
25/09/2021,Septiembre,39,sábado,9,45,8,1,5,16,7,28,12,41,32,21,51,982,56,826,78,112,71,18,68,26,62,29,58
25/09/2021,Septiembre,39,sábado,10,47,7,2,5,15,5,30,10,43,31,28,46,1150,55,975,78,104,72,38,69,33,57,21,64
25/09/2021,Septiembre,39,sábado,11,26,7,1,5,7,5,18,11,18,33,40,49,1270,56,1089,77,108,69,35,70,38,63,21,61
25/09/2021,Septiembre,39,sábado,12,43,8,2,5,11,10,30,9,18,39,53,63,1446,55,1276,76,107,67,33,72,30,59,25,60
25/09/2021,Septiembre,39,sábado,13,35,5,0,0,15,6,20,9,11,14,75,49,1703,54,1515,77,121,69,37,67,30,58,20,63
25/09/2021,Septiembre,39,sábado,14,44,7,5,7,20,7,19,8,4,28,102,51,1480,57,1342,80,94,71,22,71,22,62,25,67
25/09/2021,Septiembre,39,sábado,15,45,4,0,0,16,6,29,6,6,43,66,54,1158,55,1069,75,59,68,16,73,14,61,30,60
25/09/2021,Septiembre,39,sábado,16,40,4,0,0,18,6,22,5,13,43,74,60,1099,54,1019,75,55,67,11,70,14,57,27,62
25/09/2021,Septiembre,39,sábado,17,37,4,0,0,12,7,25,6,14,37,31,46,1093,54,1018,77,53,68,10,74,12,53,31,51
25/09/2021,Septiembre,39,sábado,18,53,3,0,0,22,5,31,5,5,25,44,47,1118,58,1063,77,42,69,8,76,5,65,29,52
25/09/2021,Septiembre,39,sábado,19,89,4,0,0,40,6,49,6,2,55,46,60,1081,52,1032,72,39,74,5,61,5,51,26,53
25/09/2021,Septiembre,39,sábado,20,58,5,0,0,23,5,35,10,5,59,13,47,1104,46,1073,62,24,60,4,58,3,52,19,51
25/09/2021,Septiembre,39,sábado,21,57,7,3,5,28,5,26,10,3,48,15,52,852,39,831,61,16,66,5,67,0,0,16,48
25/09/2021,Septiembre,39,sábado,22,41,6,3,5,9,5,29,8,3,48,8,50,611,36,603,62,7,62,1,55,0,0,9,52
25/09/2021,Septiembre,39,sábado,23,2,7,0,0,1,5,1,15,0,0,0,0,43,35,41,55,1,75,1,45,0,0,0,0
26/09/2021,Septiembre,39,domingo,5,7,3,0,0,1,5,6,5,2,45,0,0,84,19,82,49,2,45,0,0,0,0,0,0
26/09/2021,Septiembre,39,domingo,6,21,4,0,0,2,5,19,7,4,28,3,35,93,20,89,52,4,50,0,0,0,0,6,50
26/09/2021,Septiembre,39,domingo,7,48,6,0,0,4,10,44,9,15,30,4,40,161,41,146,58,12,56,1,65,2,25,15,48
26/09/2021,Septiembre,39,domingo,8,101,10,3,12,26,7,72,10,67,28,13,40,291,30,261,55,25,55,0,0,5,39,19,48
26/09/2021,Septiembre,39,domingo,9,161,7,0,0,44,8,117,12,168,23,46,43,637,40,598,61,24,64,4,40,11,35,30,47
26/09/2021,Septiembre,39,domingo,10,132,8,1,5,48,10,83,9,305,17,65,41,848,46,794,62,46,62,4,50,4,55,30,52
26/09/2021,Septiembre,39,domingo,11,123,10,2,15,47,8,74,9,193,16,44,37,1004,46,924,60,66,60,8,55,6,52,20,54
26/09/2021,Septiembre,39,domingo,12,128,6,19,6,49,5,60,7,184,18,42,41,1274,41,1200,60,59,54,11,43,4,50,26,48
26/09/2021,Septiembre,39,domingo,13,54,6,8,8,12,5,34,6,20,21,124,43,1779,48,1659,69,72,68,30,64,18,38,26,55
26/09/2021,Septiembre,39,domingo,14,44,5,4,5,6,5,34,6,22,38,218,46,1854,53,1740,76,99,72,8,73,7,45,23,58
26/09/2021,Septiembre,39,domingo,15,68,8,3,12,26,5,39,7,26,37,184,50,1557,48,1471,72,67,68,11,53,8,45,22,60
26/09/2021,Septiembre,39,domingo,16,29,4,0,0,13,5,16,8,22,55,106,70,1506,52,1401,71,82,69,14,55,9,66,23,45
26/09/2021,Septiembre,39,domingo,17,72,4,0,0,24,5,48,6,17,39,118,59,1846,48,1748,74,68,73,18,51,12,42,37,47
26/09/2021,Septiembre,39,domingo,18,35,6,1,5,10,7,24,5,4,35,44,49,990,56,951,76,34,76,4,65,1,65,16,48
26/09/2021,Septiembre,39,domingo,19,166,6,6,5,53,5,107,7,9,25,107,60,1661,45,1566,70,71,69,10,50,14,36,33,50
26/09/2021,Septiembre,39,domingo,20,113,8,2,5,44,5,67,15,7,38,22,46,1653,42,1604,62,44,56,4,48,1,45,30,47
26/09/2021,Septiembre,39,domingo,21,76,7,2,5,30,6,44,10,3,52,22,48,1215,41,1180,62,28,62,2,45,5,35,29,49
26/09/2021,Septiembre,39,domingo,22,81,4,0,0,36,5,45,6,3,35,10,38,799,47,770,62,20,62,7,66,2,45,21,54
26/09/2021,Septiembre,39,domingo,23,27,3,0,0,17,5,10,5,1,45,1,45,46,33,43,65,2,55,0,0,1,45,2,65
27/09/2021,Septiembre,40,lunes,5,12,6,0,0,4,8,8,10,0,0,1,45,50,14,48,41,2,30,0,0,0,0,7,46
27/09/2021,Septiembre,40,lunes,6,40,7,0,0,4,8,36,13,8,33,3,35,260,49,244,61,11,59,3,55,2,70,14,59
27/09/2021,Septiembre,40,lunes,7,100,6,2,5,4,5,94,7,19,33,9,41,1897,48,1813,62,58,65,9,62,17,51,40,52
27/09/2021,Septiembre,40,lunes,8,51,4,0,0,16,6,35,5,9,45,21,62,1861,52,1720,74,91,68,19,62,31,56,32,61
